"subject" "activity" "featDomain" "featAcceleration" "featInstrument" "featJerk" "featMagnitude" "featVariable" "featAxis" "count" "average"
"18791" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 2193 -0.821933609091655
"18792" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "X" 459 -0.284090535125272
"18793" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 459 -0.426596612006754
"18794" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 459 -0.469040714519259
"18795" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 102 -0.322541612196078
"18796" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 102 -0.1379086476
"18797" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 102 -0.297195165852941
"18798" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 51 -0.233726643921569
"18799" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 51 -0.178554981115686
"18800" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 51 -0.281685159607843
"18801" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 510 -0.382032423319216
"18802" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 102 -0.0966573005470588
"18803" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 51 -0.334626168823529
"18804" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 2193 -0.849717312649339
"18805" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 459 -0.424152615158824
"18806" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 459 -0.434192424356863
"18807" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 459 -0.60849999112854
"18808" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 102 -0.275470633904902
"18809" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 102 -0.360380172480392
"18810" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 102 -0.447507541872549
"18811" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 51 -0.37027368
"18812" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 51 -0.349026567647059
"18813" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 51 -0.68790763372549
"18814" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 510 -0.391249279469961
"18815" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 102 -0.061053744004902
"18816" 28 "WALKING_UPSTAIRS" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 51 -0.374495907647059
"18817" 29 "LAYING" "NA" "NA" "NA" "NA" "NA" "NA" "NA" 207 -0.165158018115942
"18818" 29 "LAYING" "NA" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 69 -0.0573700310681159
"18819" 29 "LAYING" "NA" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 69 0.00342009472173913
"18820" 29 "LAYING" "NA" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 69 -0.0125185704144928
"18821" 29 "LAYING" "NA" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 69 -0.00848450109014493
"18822" 29 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 69 -0.972900547536232
"18823" 29 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "X" 828 -0.261445357001522
"18824" 29 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 759 -0.325661044341765
"18825" 29 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 690 -0.288691776183333
"18826" 29 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 69 -0.0258281004782609
"18827" 29 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 69 -0.0761814357028986
"18828" 29 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 69 0.127411971652174
"18829" 29 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 69 -0.994276591304348
"18830" 29 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 69 -0.992750957826087
"18831" 29 "LAYING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 69 -0.97499461942029
"18832" 29 "LAYING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 759 -0.576834404866798
"18833" 29 "LAYING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 69 -0.971923623043478
"18834" 29 "LAYING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 69 -0.977040093043478
"18835" 29 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 69 -0.997315939710145
"18836" 29 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "X" 828 -0.248280013182609
"18837" 29 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Y" 759 -0.28603182379552
"18838" 29 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Z" 690 -0.315783528623623
"18839" 29 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 69 -0.0995339880724638
"18840" 29 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 69 -0.0386768295072464
"18841" 29 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 69 -0.0674469666086956
"18842" 29 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 69 -0.99654254057971
"18843" 29 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 69 -0.997081575652174
"18844" 29 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 69 -0.995380794637681
"18845" 29 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 759 -0.628818496176153
"18846" 29 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 69 -0.997322526811594
"18847" 29 "LAYING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 69 -0.997666071594203
"18848" 29 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 69 -0.986450027391304
"18849" 29 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "X" 828 -0.286945785566546
"18850" 29 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 759 -0.282826725163821
"18851" 29 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 690 -0.319294967360217
"18852" 29 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 69 0.287295196811594
"18853" 29 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 69 -0.0171965484202899
"18854" 29 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 69 -0.109462068173913
"18855" 29 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 69 -0.984219555507246
"18856" 29 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 69 -0.990240946666667
"18857" 29 "LAYING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 69 -0.987255149855072
"18858" 29 "LAYING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 759 -0.603696760689065
"18859" 29 "LAYING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 69 -0.986493196666667
"18860" 29 "LAYING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 69 -0.98157214768116
"18861" 29 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 69 -0.99270003942029
"18862" 29 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 828 -0.265006494970399
"18863" 29 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 759 -0.256265655191041
"18864" 29 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 690 -0.312114319536667
"18865" 29 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 69 0.0718861195971014
"18866" 29 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 69 0.0116912059556522
"18867" 29 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 69 0.00241542784130435
"18868" 29 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 69 -0.99200598942029
"18869" 29 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 69 -0.989513565652174
"18870" 29 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 69 -0.993288313333333
"18871" 29 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 759 -0.633186692571805
"18872" 29 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 69 -0.992725367826087
"18873" 29 "LAYING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 69 -0.994646916811594
"18874" 29 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "NA" 69 0.285689322463768
"18875" 29 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "X" 828 -0.381593496564613
"18876" 29 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Y" 759 -0.100752501064058
"18877" 29 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Z" 690 -0.18991598880029
"18878" 29 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 69 -0.346789842753623
"18879" 29 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 69 0.807535373478261
"18880" 29 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 69 0.590452224057971
"18881" 29 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 69 -0.972939889855073
"18882" 29 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 69 -0.99424764884058
"18883" 29 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 69 -0.985778178260869
"18884" 29 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "NA" "NA" 759 -0.603696760689065
"18885" 29 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 69 -0.986493196666667
"18886" 29 "LAYING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 69 -0.98157214768116
"18887" 29 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 2967 -0.9994259370273
"18888" 29 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "X" 621 -0.851250654576329
"18889" 29 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 621 -0.857125742669887
"18890" 29 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 621 -0.798827934416586
"18891" 29 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 138 -0.378586311630435
"18892" 29 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 138 -0.476778905478985
"18893" 29 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 138 -0.362938346696377
"18894" 29 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 69 -0.994652185217391
"18895" 29 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 69 -0.992240785652174
"18896" 29 "LAYING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 69 -0.976858964492754
"18897" 29 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 690 -0.860759752568986
"18898" 29 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 138 -0.375120622782609
"18899" 29 "LAYING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 69 -0.976679046231884
"18900" 29 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 690 -0.922369777507246
"18901" 29 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 138 -0.285657854710145
"18902" 29 "LAYING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 69 -0.99758523057971
"18903" 29 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 2967 -0.999428066110549
"18904" 29 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "X" 621 -0.816731877067633
"18905" 29 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 621 -0.873177482045089
"18906" 29 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 621 -0.879459041275362
"18907" 29 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 138 -0.537116484938406
"18908" 29 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 138 -0.330387474715217
"18909" 29 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 138 -0.327343263637681
"18910" 29 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 69 -0.983432309130435
"18911" 29 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 69 -0.990680395362319
"18912" 29 "LAYING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 69 -0.986378776086956
"18913" 29 "LAYING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 690 -0.876708968753623
"18914" 29 "LAYING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 138 -0.275476856855072
"18915" 29 "LAYING" "Freq" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 69 -0.981599783623188
"18916" 29 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 2967 -0.999663549046175
"18917" 29 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 621 -0.847182602885668
"18918" 29 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 621 -0.843406741175523
"18919" 29 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 621 -0.846598298207729
"18920" 29 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 138 -0.426768834682029
"18921" 29 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 138 -0.427331919533333
"18922" 29 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 138 -0.413391659860145
"18923" 29 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 69 -0.99254347826087
"18924" 29 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 69 -0.990468082753623
"18925" 29 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 69 -0.993107759855072
"18926" 29 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 690 -0.926212939608696
"18927" 29 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 138 -0.252954888065217
"18928" 29 "LAYING" "Freq" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 69 -0.994366667681159
"18929" 29 "SITTING" "NA" "NA" "NA" "NA" "NA" "NA" "NA" 180 -0.292076850984444
"18930" 29 "SITTING" "NA" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 60 0.00135533348666667
"18931" 29 "SITTING" "NA" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 60 -0.0535719711003333
"18932" 29 "SITTING" "NA" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 60 0.0203556366216667
"18933" 29 "SITTING" "NA" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 60 0.00583557285
"18934" 29 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 60 -0.961831508333333
"18935" 29 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "X" 720 -0.287678105788125
"18936" 29 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 660 -0.35753743896803
"18937" 29 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 600 -0.30841708321205
"18938" 29 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 60 -0.0379271112333333
"18939" 29 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 60 -0.0755797672133333
"18940" 29 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 60 0.0580495969166667
"18941" 29 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "X" 60 -0.990178704833333
"18942" 29 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 60 -0.988334019666667
"18943" 29 "SITTING" "Time" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 60 -0.971227991666667
"18944" 29 "SITTING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 660 -0.556625991178667
"18945" 29 "SITTING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 60 -0.962377332166667
"18946" 29 "SITTING" "Time" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 60 -0.971578024666667
"18947" 29 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "NA" 60 -0.995400857666667
"18948" 29 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "X" 720 -0.247934477083639
"18949" 29 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Y" 660 -0.322625303064561
"18950" 29 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "NA" "Z" 600 -0.3184056181668
"18951" 29 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "X" 60 -0.0953636995833333
"18952" 29 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Y" 60 -0.040001843485
"18953" 29 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "Mean" "Z" 60 -0.047000897695
"18954" 29 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "X" 60 -0.9933220295
"18955" 29 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Y" 60 -0.995319164666667
"18956" 29 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "NA" "SD" "Z" 60 -0.9928337675
"18957" 29 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 660 -0.619498384866515
"18958" 29 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 60 -0.995392308166667
"18959" 29 "SITTING" "Time" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 60 -0.994905344
"18960" 29 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 60 -0.977833372833333
"18961" 29 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "X" 720 -0.343458656317181
"18962" 29 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 660 -0.250394146189242
"18963" 29 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 600 -0.325802978203
"18964" 29 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 60 0.2771799775
"18965" 29 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 60 -0.016630680375
"18966" 29 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 60 -0.1104118192
"18967" 29 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "X" 60 -0.9907450195
"18968" 29 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Y" 60 -0.963222497833333
"18969" 29 "SITTING" "Time" "Body" "Accelerometer" "NA" "NA" "SD" "Z" 60 -0.968063878166667
"18970" 29 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "NA" "NA" 660 -0.592793211383182
"18971" 29 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 60 -0.978017021833333
"18972" 29 "SITTING" "Time" "Body" "Accelerometer" "NA" "Magnitude" "SD" "NA" 60 -0.9692903165
"18973" 29 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "NA" 60 -0.991022232166667
"18974" 29 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "X" 720 -0.241836452241528
"18975" 29 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Y" 660 -0.270790755285606
"18976" 29 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "NA" "Z" 600 -0.3182570694655
"18977" 29 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "X" 60 0.0745438102516667
"18978" 29 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Y" 60 0.00598531404666667
"18979" 29 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "Mean" "Z" 60 0.003167700952
"18980" 29 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "X" 60 -0.993525560333333
"18981" 29 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Y" 60 -0.9840551
"18982" 29 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "NA" "SD" "Z" 60 -0.990168733
"18983" 29 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "NA" "NA" 660 -0.623241993515152
"18984" 29 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "Mean" "NA" 60 -0.990719807666667
"18985" 29 "SITTING" "Time" "Body" "Accelerometer" "Jerk" "Magnitude" "SD" "NA" 60 -0.990531729333333
"18986" 29 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "NA" 60 0.0817270907333333
"18987" 29 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "X" 720 -0.123034284097569
"18988" 29 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Y" 660 -0.258641834737424
"18989" 29 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "NA" "Z" 600 -0.283622248508267
"18990" 29 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "X" 60 0.891563755166667
"18991" 29 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Y" 60 0.1556594569
"18992" 29 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "Mean" "Z" 60 0.286256063666667
"18993" 29 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "X" 60 -0.984679151833333
"18994" 29 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Y" 60 -0.973604289833333
"18995" 29 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "NA" "SD" "Z" 60 -0.966032045333333
"18996" 29 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "NA" "NA" 660 -0.592793211383182
"18997" 29 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "Mean" "NA" 60 -0.978017021833333
"18998" 29 "SITTING" "Time" "Gravity" "Accelerometer" "NA" "Magnitude" "SD" "NA" 60 -0.9692903165
"18999" 29 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "NA" 2580 -0.999366429244186
"19000" 29 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "X" 540 -0.798886966628333
"19001" 29 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Y" 540 -0.783501651791296
"19002" 29 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "NA" "Z" 540 -0.759706649198704
"19003" 29 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "X" 120 -0.459277397843333
"19004" 29 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Y" 120 -0.581738239645833
"19005" 29 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "Mean" "Z" 120 -0.496681856740833
"19006" 29 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "X" 60 -0.990727755166667
"19007" 29 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Y" 60 -0.987259808666667
"19008" 29 "SITTING" "Freq" "NA" "Gyroscope" "NA" "NA" "SD" "Z" 60 -0.972912517166667
"19009" 29 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "NA" "NA" 600 -0.8175856165715
"19010" 29 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "Mean" "NA" 120 -0.524964923195
"19011" 29 "SITTING" "Freq" "NA" "Gyroscope" "NA" "Magnitude" "SD" "NA" 60 -0.971011373
"19012" 29 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "NA" "NA" 600 -0.906778222753333
"19013" 29 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "Mean" "NA" 120 -0.34363608543375
"19014" 29 "SITTING" "Freq" "NA" "Gyroscope" "Jerk" "Magnitude" "SD" "NA" 60 -0.994742028
"19015" 29 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "NA" 2580 -0.998284821449612
"19016" 29 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "X" 540 -0.839402514681482
"19017" 29 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Y" 540 -0.795813736538889
"19018" 29 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "NA" "Z" 540 -0.817289508361482
"19019" 29 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "X" 120 -0.509881352488333
"19020" 29 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Y" 120 -0.431000092005833
"19021" 29 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "Mean" "Z" 120 -0.382643858733333
"19022" 29 "SITTING" "Freq" "Body" "Accelerometer" "NA" "NA" "SD" "X" 60 -0.990617521
